"","P607 - Nº Trabajadores","P639 - Años Funcionamiento","P640 - Método Contable","P978 - Smartphones","P1010 - Ingresos ($)","P1087 - PC Escritorio","P1088 - PC Portátil","P1559 - Redes Sociales","P2524 - Acceso a Internet","P2529 - Velocidad Internet","P2532 - Página Web","SECTOR - Sector Económico"
"1887",4,"3 a menos de 5 años","Otro tipo de cuentas",0,1.69e+08,1,0,"No","No",NA,"No","Servicios"
"1888",2,"10 años o más","Libro de registro diario",0,8.4e+07,1,0,"Sí","Sí","4 MB o más","Sí","Comercio"
"1889",1,"3 a menos de 5 años","P o G o Balance General",0,8.4e+07,0,0,"No","No",NA,"No","Comercio"
"1890",1,"3 a menos de 5 años","Otro tipo de cuentas",0,1.8e+07,0,0,"No","No",NA,"No","Comercio"
"1891",3,"1 a menos de 3 años","Otro tipo de cuentas",0,1.56e+08,0,0,"No","No",NA,"No","Comercio"
"1892",1,"1 a menos de 3 años","Otro tipo de cuentas",0,6.1e+07,0,0,"No","No",NA,"No","Comercio"
"1893",1,"3 a menos de 5 años","P o G o Balance General",0,1.8e+08,0,0,"No","No",NA,"No","Comercio"
"1894",5,"3 a menos de 5 años","Otro tipo de cuentas",0,105600000,0,0,"No","No",NA,"No","Comercio"
"1895",2,"10 años o más","Otro tipo de cuentas",0,1.5e+07,0,0,"No","No",NA,"No","Servicios"
"1896",2,"3 a menos de 5 años","Otro tipo de cuentas",0,62400000,0,0,"No","No",NA,"No","Servicios"
"1897",2,"10 años o más","Otro tipo de cuentas",0,8.7e+07,0,0,"No","No",NA,"No","Comercio"
"1898",3,"1 a menos de 3 años","Libro de registro diario",1,1.92e+08,0,0,"No","Sí","Móvil 2G","No","Comercio"
"1899",4,"10 años o más","P o G o Balance General",0,217340000,0,1,"No","No",NA,"No","Comercio"
"1900",1,"5 a menos de 10 años","Libro de registro diario",0,5.4e+07,0,0,"No","No",NA,"No","Comercio"
"1901",1,"1 a menos de 3 años","Otro tipo de cuentas",0,6e+07,0,0,"No","Sí",NA,"No","Comercio"
"1902",2,"5 a menos de 10 años","P o G o Balance General",0,78360000,0,0,"No","No",NA,"No","Comercio"
"1903",1,"10 años o más","Libro de registro diario",9,1.6e+08,0,1,"Sí","Sí","Menos de 2 MB","Sí","Comercio"
"1904",2,"10 años o más","No lleva",0,1.2e+07,0,0,"No","No",NA,"No","Servicios"
"1905",2,"10 años o más","Libro de registro diario",0,9.5e+07,1,1,"No","Sí","4 MB o más","No","Servicios"
"1906",1,"5 a menos de 10 años","No lleva",0,1e+07,1,0,"No","Sí","Entre 2 y menos de 4 MB","No","Servicios"
"1907",1,"10 años o más","No lleva",0,5400000,0,0,"No","No",NA,"No","Comercio"
"1908",1,"3 a menos de 5 años","Otro tipo de cuentas",0,21600000,0,0,"No","No",NA,"No","Comercio"
"1909",2,"5 a menos de 10 años","Libro de registro diario",0,6e+07,0,0,"No","No",NA,"No","Comercio"
"1910",1,"1 a menos de 3 años","No lleva",0,3.8e+07,0,0,"No","No",NA,"No","Servicios"
"1911",2,"5 a menos de 10 años","P o G o Balance General",0,1.14e+08,0,1,"No","No",NA,"No","Comercio"
"1912",4,"10 años o más","P o G o Balance General",0,1141742000,6,0,"No","Sí","4 MB o más","No","Servicios"
"1913",2,"10 años o más","P o G o Balance General",0,6e+07,0,0,"No","No",NA,"No","Servicios"
"1914",2,"5 a menos de 10 años","Otro tipo de cuentas",0,1.06e+08,1,1,"No","No",NA,"No","Servicios"
"1915",3,"5 a menos de 10 años","Libro de registro diario",0,2e+08,0,1,"No","No",NA,"No","Servicios"
"1916",3,"10 años o más","P o G o Balance General",0,9.6e+07,0,3,"No","Sí","Móvil 2G","No","Servicios"
"1917",3,"3 a menos de 5 años","Otro tipo de cuentas",0,1.65e+08,1,1,"No","No",NA,"No","Servicios"
"1918",2,"10 años o más","Libro de registro diario",0,6.9e+07,2,0,"No","Sí","4 MB o más","No","Servicios"
"1919",2,"1 a menos de 3 años","Otro tipo de cuentas",0,190608000,0,0,"No","No",NA,"No","Comercio"
"1920",2,"3 a menos de 5 años","Otro tipo de cuentas",0,3.6e+08,0,1,"Sí","No",NA,"Sí","Comercio"
"1921",1,"3 a menos de 5 años","Otro tipo de cuentas",0,46800000,0,0,"No","No",NA,"No","Comercio"
"1922",3,"10 años o más","P o G o Balance General",0,111807822,0,0,"No","No",NA,"No","Comercio"
"1923",1,"1 a menos de 3 años","P o G o Balance General",0,6.2e+07,0,0,"No","No",NA,"No","Comercio"
"1924",4,"10 años o más","Libro de registro diario",0,350200000,1,0,"No","Sí","Menos de 2 MB","No","Comercio"
"1925",4,"1 a menos de 3 años","Otro tipo de cuentas",0,9e+07,0,0,"No","No",NA,"No","Industria"
"1926",2,"1 a menos de 3 años","Libro de registro diario",0,8.4e+07,0,0,"No","No",NA,"No","Comercio"
"1927",1,"10 años o más","Otro tipo de cuentas",0,2e+07,1,0,"No","Sí","Entre 2 y menos de 4 MB","No","Servicios"
"1928",3,"5 a menos de 10 años","No lleva",0,4.8e+07,3,0,"No","Sí","Entre 2 y menos de 4 MB","No","Servicios"
"1929",5,"5 a menos de 10 años","P o G o Balance General",0,43680000,1,0,"No","Sí","Entre 2 y menos de 4 MB","No","Comercio"
"1930",4,"5 a menos de 10 años","P o G o Balance General",1,4.2e+08,2,0,"No","Sí","Entre 2 y menos de 4 MB","No","Comercio"
"1931",1,"5 a menos de 10 años","Libro de registro diario",0,4.8e+07,1,0,"Sí","Sí","4 MB o más","Sí","Comercio"
"1932",2,"10 años o más","P o G o Balance General",0,6e+07,0,1,"No","Sí","4 MB o más","No","Comercio"
"1933",4,"10 años o más","Libro de registro diario",0,3e+08,1,1,"No","No",NA,"No","Comercio"
"1934",1,"3 a menos de 5 años","Otro tipo de cuentas",0,7.2e+07,0,0,"No","No",NA,"No","Comercio"
"1935",2,"10 años o más","P o G o Balance General",0,4.8e+07,1,0,"Sí","Sí","4 MB o más","Sí","Comercio"
"1936",3,"5 a menos de 10 años","P o G o Balance General",0,5.5e+07,1,0,"Sí","Sí","4 MB o más","Sí","Servicios"
"1937",3,"1 a menos de 3 años","No lleva",0,2e+07,2,0,"Sí","Sí","4 MB o más","No","Servicios"
"1938",2,"5 a menos de 10 años","No lleva",0,7.2e+07,1,0,"No","Sí","Entre 2 y menos de 4 MB","No","Servicios"
"1939",7,"5 a menos de 10 años","Otro tipo de cuentas",0,1.44e+08,0,0,"No","No",NA,"No","Comercio"
"1940",1,"10 años o más","Libro de registro diario",0,4.5e+07,0,0,"No","No",NA,"No","Comercio"
"1941",1,"10 años o más","Otro tipo de cuentas",0,3.5e+07,0,0,"No","No",NA,"Sí","Comercio"
"1942",1,"10 años o más","Otro tipo de cuentas",0,62400000,0,0,"No","No",NA,"No","Comercio"
"1943",1,"10 años o más","Otro tipo de cuentas",0,3.8e+07,1,0,"No","No",NA,"No","Servicios"
"1944",1,"10 años o más","Otro tipo de cuentas",0,3.7e+07,1,0,"No","No",NA,"No","Comercio"
"1945",1,"5 a menos de 10 años","Otro tipo de cuentas",0,6e+07,0,0,"No","No",NA,"No","Comercio"
"1946",2,"3 a menos de 5 años","Otro tipo de cuentas",0,7.2e+07,1,0,"No","No",NA,"No","Comercio"
"1947",2,"10 años o más","P o G o Balance General",0,2.76e+08,1,0,"No","Sí","Menos de 2 MB","No","Comercio"
"1948",5,"5 a menos de 10 años","P o G o Balance General",0,1.68e+08,1,0,"No","Sí","Entre 2 y menos de 4 MB","No","Comercio"
"1949",1,"3 a menos de 5 años","Otro tipo de cuentas",0,9.6e+07,0,0,"No","No",NA,"No","Comercio"
"1950",1,"10 años o más","Libro de registro diario",0,50400000,0,0,"No","No",NA,"No","Comercio"
"1951",8,"10 años o más","Libro de registro diario",0,2.5e+07,8,0,"Sí","Sí","Menos de 2 MB","Sí","Industria"
"1952",1,"1 a menos de 3 años","Otro tipo de cuentas",0,62400000,0,0,"No","No",NA,"No","Comercio"
"1953",2,"3 a menos de 5 años","Otro tipo de cuentas",0,2.28e+08,1,0,"No","Sí","Entre 2 y menos de 4 MB","No","Comercio"
"1954",1,"10 años o más","No lleva",0,14400000,0,0,"No","No",NA,"No","Servicios"
"1955",4,"10 años o más","Otro tipo de cuentas",0,162240000,0,0,"No","No",NA,"No","Comercio"
"1956",3,"10 años o más","P o G o Balance General",0,74880000,2,0,"No","Sí","4 MB o más","No","Comercio"
"1957",1,"10 años o más","No lleva",0,21600000,0,0,"No","No",NA,"No","Comercio"
"1958",1,"5 a menos de 10 años","No lleva",0,12979200,0,0,"No","No",NA,"No","Comercio"
"1959",2,"5 a menos de 10 años","Otro tipo de cuentas",0,7.2e+07,1,0,"Sí","Sí","4 MB o más","Sí","Comercio"
"1960",1,"5 a menos de 10 años","Libro de registro diario",0,2.8e+07,1,0,"No","Sí","4 MB o más","No","Comercio"
"1961",1,"3 a menos de 5 años","Libro de registro diario",0,8e+07,1,0,"No","Sí","4 MB o más","No","Servicios"
"1962",1,"5 a menos de 10 años","Libro de registro diario",0,1e+07,1,0,"No","No",NA,"No","Industria"
"1963",1,"5 a menos de 10 años","Otro tipo de cuentas",0,3.6e+07,1,0,"No","No",NA,"No","Servicios"
"1964",1,"5 a menos de 10 años","Libro de registro diario",0,5e+06,0,0,"No","No",NA,"No","Comercio"
"1965",1,"10 años o más","No lleva",0,4e+07,0,0,"No","No",NA,"No","Servicios"
"1966",1,"10 años o más","Libro de registro diario",0,40500000,0,0,"No","No",NA,"No","Comercio"
"1967",1,"5 a menos de 10 años","Otro tipo de cuentas",0,21600000,0,0,"No","No",NA,"No","Comercio"
"1968",2,"10 años o más","Otro tipo de cuentas",0,84370000,0,0,"No","No",NA,"No","Comercio"
"1969",1,"10 años o más","Libro de registro diario",0,20100000,0,0,"No","No",NA,"No","Comercio"
"1970",1,"10 años o más","Libro de registro diario",0,4.8e+07,0,0,"No","No",NA,"No","Industria"
"1971",1,"10 años o más","Otro tipo de cuentas",0,49800000,1,0,"No","No",NA,"No","Comercio"
"1972",7,"10 años o más","P o G o Balance General",0,4.9e+08,1,0,"No","Sí","Entre 2 y menos de 4 MB","No","Comercio"
"1973",1,"5 a menos de 10 años","Otro tipo de cuentas",0,38880000,0,0,"No","No",NA,"No","Comercio"
"1974",1,"10 años o más","Libro de registro diario",0,6.6e+07,0,0,"No","No",NA,"No","Comercio"
"1975",1,"3 a menos de 5 años","Otro tipo de cuentas",0,55200000,0,0,"No","No",NA,"No","Comercio"
"1976",2,"3 a menos de 5 años","Libro de registro diario",0,86400000,1,1,"No","Sí","Entre 2 y menos de 4 MB","Sí","Comercio"
"1977",1,"3 a menos de 5 años","Libro de registro diario",0,52800000,0,0,"No","No",NA,"No","Comercio"
"1978",5,"10 años o más","Otro tipo de cuentas",0,115200000,0,0,"No","No",NA,"No","Comercio"
"1979",1,"10 años o más","Otro tipo de cuentas",0,3e+07,0,0,"No","No",NA,"No","Comercio"
"1980",1,"10 años o más","No lleva",0,12500000,0,0,"No","No",NA,"No","Comercio"
"1981",1,"10 años o más","Libro de registro diario",0,8400000,0,0,"No","No",NA,"No","Comercio"
"1982",3,"10 años o más","Otro tipo de cuentas",0,1.9e+07,1,0,"No","Sí",NA,"No","Comercio"
"1983",1,"10 años o más","No lleva",0,9100000,0,0,"No","No",NA,"No","Comercio"
"1984",1,"10 años o más","Otro tipo de cuentas",0,2e+07,0,0,"No","No",NA,"No","Comercio"
"1985",2,"10 años o más","No lleva",0,3.5e+08,0,0,"No","Sí","4 MB o más","No","Comercio"
"1986",1,"10 años o más","No lleva",0,3e+07,0,1,"No","Sí","4 MB o más","No","Servicios"
"1987",1,"5 a menos de 10 años","Libro de registro diario",0,6e+07,0,0,"No","No",NA,"No","Industria"
"1988",6,"3 a menos de 5 años","Libro de registro diario",0,3.8e+07,0,0,"No","No",NA,"No","Servicios"
"1989",1,"10 años o más","Otro tipo de cuentas",0,2.4e+07,1,0,"No","Sí","Entre 2 y menos de 4 MB","No","Industria"
"1990",6,"10 años o más","Libro de registro diario",0,1.32e+08,2,0,"No","Sí","4 MB o más","No","Comercio"
"1991",1,"5 a menos de 10 años","No lleva",0,8400000,0,0,"No","No",NA,"No","Comercio"
"1992",5,"3 a menos de 5 años","P o G o Balance General",0,75400000,0,1,"No","No",NA,"No","Servicios"
"1993",2,"5 a menos de 10 años","Libro de registro diario",0,1.1e+08,0,0,"No","No",NA,"No","Comercio"
"1994",8,"5 a menos de 10 años","P o G o Balance General",0,3.6e+08,0,0,"No","No",NA,"No","Servicios"
"1995",5,"1 a menos de 3 años","P o G o Balance General",0,2.45e+08,3,0,"Sí","Sí","4 MB o más","Sí","Servicios"
"1996",1,"10 años o más","No lleva",0,2e+07,0,1,"No","Sí","Entre 2 y menos de 4 MB","No","Servicios"
"1997",4,"10 años o más","Libro de registro diario",0,1.44e+08,1,0,"No","No",NA,"No","Servicios"
"1998",5,"3 a menos de 5 años","P o G o Balance General",0,7.3e+07,1,0,"Sí","Sí","4 MB o más","Sí","Industria"
"1999",8,"3 a menos de 5 años","Libro de registro diario",0,1.08e+08,2,0,"No","Sí","4 MB o más","No","Industria"
"2000",2,"3 a menos de 5 años","Libro de registro diario",0,7.2e+07,0,0,"No","No",NA,"No","Comercio"
"2001",4,"1 a menos de 3 años","Libro de registro diario",0,9.6e+07,0,0,"No","No",NA,"No","Servicios"
"2002",1,"1 a menos de 3 años","No lleva",0,9e+06,0,0,"No","No",NA,"No","Comercio"
"2003",5,"10 años o más","P o G o Balance General",0,1.45e+08,1,0,"No","Sí","4 MB o más","No","Industria"
"2004",5,"10 años o más","P o G o Balance General",0,2.1e+08,4,0,"No","Sí","4 MB o más","No","Servicios"
"2005",2,"10 años o más","Otro tipo de cuentas",0,6e+07,1,0,"No","Sí","4 MB o más","No","Servicios"
"2006",1,"5 a menos de 10 años","Otro tipo de cuentas",0,3.4e+07,0,0,"No","No",NA,"No","Comercio"
"2007",1,"10 años o más","P o G o Balance General",0,5.7e+07,0,0,"No","Sí","4 MB o más","No","Comercio"
"2008",1,"5 a menos de 10 años","Libro de registro diario",0,3.2e+07,0,0,"No","No",NA,"No","Comercio"
"2009",1,"10 años o más","Libro de registro diario",0,4.8e+07,0,0,"No","No",NA,"No","Comercio"
"2010",1,"10 años o más","Libro de registro diario",0,15600000,0,0,"No","No",NA,"No","Comercio"
"2011",1,"5 a menos de 10 años","Libro de registro diario",0,50400000,0,0,"No","No",NA,"No","Comercio"
"2012",1,"5 a menos de 10 años","Libro de registro diario",0,2100000,0,0,"No","No",NA,"No","Servicios"
"2013",2,"3 a menos de 5 años","P o G o Balance General",0,1.3e+08,0,0,"No","No",NA,"No","Comercio"
"2014",1,"10 años o más","No lleva",0,1.2e+07,1,0,"No","No",NA,"No","Servicios"
"2015",1,"10 años o más","Libro de registro diario",0,1e+06,0,0,"No","No",NA,"No","Servicios"
"2016",1,"10 años o más","Otro tipo de cuentas",0,9600000,0,0,"No","No",NA,"No","Servicios"
"2017",1,"10 años o más","No lleva",0,5e+06,0,0,"No","No",NA,"No","Servicios"
"2018",2,"10 años o más","Libro de registro diario",0,4.5e+07,0,0,"No","No",NA,"No","Servicios"
"2019",1,"10 años o más","No lleva",0,9e+06,0,0,"No","No",NA,"No","Comercio"
"2020",2,"10 años o más","No lleva",0,7.8e+07,1,0,"No","Sí","4 MB o más","No","Comercio"
"2021",1,"10 años o más","Otro tipo de cuentas",0,1.2e+07,0,0,"No","No",NA,"No","Comercio"
"2022",1,"10 años o más","No lleva",0,6700000,1,0,"No","No",NA,"No","Comercio"
"2023",1,"10 años o más","Libro de registro diario",0,7.2e+07,0,1,"No","Sí","4 MB o más","No","Comercio"
"2024",4,"5 a menos de 10 años","P o G o Balance General",0,4.2e+08,2,0,"No","Sí","4 MB o más","No","Servicios"
"2025",2,"10 años o más","Libro de registro diario",0,6e+07,1,1,"No","Sí","4 MB o más","No","Servicios"
"2026",2,"10 años o más","Libro de registro diario",0,2e+07,1,0,"No","Sí","4 MB o más","No","Servicios"
"2027",2,"10 años o más","Libro de registro diario",0,6.5e+07,1,0,"No","No",NA,"No","Servicios"
"2028",1,"10 años o más","Otro tipo de cuentas",0,39500000,2,0,"No","No",NA,"No","Servicios"
"2029",2,"10 años o más","Libro de registro diario",0,2.8e+07,0,0,"No","No",NA,"No","Comercio"
"2030",1,"10 años o más","No lleva",0,1.8e+07,0,0,"No","No",NA,"No","Comercio"
"2031",1,"5 a menos de 10 años","Libro de registro diario",0,4.7e+07,0,0,"No","No",NA,"No","Comercio"
"2032",1,"5 a menos de 10 años","Otro tipo de cuentas",0,1.2e+07,0,0,"No","No",NA,"No","Comercio"
"2033",1,"1 a menos de 3 años","Otro tipo de cuentas",0,1.5e+07,0,0,"No","No",NA,"No","Comercio"
"2034",2,"5 a menos de 10 años","Libro de registro diario",0,8500000,0,0,"Sí","No",NA,"Sí","Comercio"
"2035",3,"5 a menos de 10 años","P o G o Balance General",0,8.5e+07,1,0,"Sí","Sí","4 MB o más","Sí","Comercio"
"2036",1,"10 años o más","No lleva",0,1.8e+07,1,0,"No","Sí","4 MB o más","No","Servicios"
"2037",1,"10 años o más","Libro de registro diario",0,4e+07,0,0,"No","No",NA,"No","Industria"
"2038",1,"3 a menos de 5 años","No lleva",0,1.2e+07,0,0,"No","No",NA,"No","Servicios"
"2039",6,"5 a menos de 10 años","Libro de registro diario",0,1.4e+08,0,0,"No","No",NA,"No","Servicios"
"2040",4,"5 a menos de 10 años","P o G o Balance General",0,9.7e+07,0,0,"No","No",NA,"No","Servicios"
"2041",2,"5 a menos de 10 años","P o G o Balance General",0,1.6e+08,0,0,"No","No",NA,"No","Comercio"
"2042",2,"3 a menos de 5 años","Libro de registro diario",0,1.4e+07,0,0,"No","No",NA,"No","Comercio"
"2043",4,"10 años o más","No lleva",0,7.2e+07,0,0,"No","No",NA,"No","Servicios"
"2044",3,"3 a menos de 5 años","Libro de registro diario",0,1.8e+08,1,0,"No","No",NA,"No","Comercio"
"2045",2,"10 años o más","P o G o Balance General",0,12400000,0,0,"No","No",NA,"No","Industria"
"2046",1,"5 a menos de 10 años","Libro de registro diario",0,9500000,0,1,"No","Sí","4 MB o más","No","Servicios"
"2047",1,"3 a menos de 5 años","No lleva",0,3e+07,1,0,"No","Sí","4 MB o más","No","Servicios"
"2048",2,"3 a menos de 5 años","P o G o Balance General",0,3.15e+08,1,1,"No","Sí","4 MB o más","No","Servicios"
"2049",4,"5 a menos de 10 años","Libro de registro diario",0,2.2e+07,0,0,"No","No",NA,"No","Servicios"
"2050",1,"10 años o más","No lleva",0,1.8e+07,0,0,"No","No",NA,"No","Comercio"
"2051",1,"10 años o más","No lleva",0,3.6e+07,0,0,"No","No",NA,"No","Comercio"
"2052",2,"10 años o más","Otro tipo de cuentas",0,1.2e+07,0,0,"No","No",NA,"No","Comercio"
"2053",2,"1 a menos de 3 años","Libro de registro diario",0,7.2e+07,0,0,"No","No",NA,"No","Comercio"
"2054",2,"10 años o más","P o G o Balance General",0,7.2e+07,0,1,"No","Sí","Entre 2 y menos de 4 MB","No","Comercio"
"2055",1,"10 años o más","Libro de registro diario",0,2.4e+07,0,0,"No","No",NA,"No","Servicios"
"2056",2,"10 años o más","Libro de registro diario",0,6e+07,11,0,"Sí","Sí","4 MB o más","Sí","Servicios"
"2057",1,"10 años o más","No lleva",0,3.5e+07,1,1,"Sí","Sí","4 MB o más","Sí","Servicios"
"2058",2,"1 a menos de 3 años","Libro de registro diario",0,9.6e+07,0,0,"No","No",NA,"No","Comercio"
"2059",2,"10 años o más","P o G o Balance General",0,1.8e+08,2,0,"No","Sí","4 MB o más","No","Servicios"
"2060",1,"10 años o más","No lleva",0,6.1e+07,1,0,"No","No",NA,"No","Servicios"
"2061",4,"3 a menos de 5 años","P o G o Balance General",0,8.3e+07,0,0,"No","No",NA,"No","Comercio"
"2062",1,"5 a menos de 10 años","No lleva",0,1.2e+07,1,0,"No","No",NA,"No","Industria"
"2063",1,"5 a menos de 10 años","No lleva",0,46800000,0,0,"No","No",NA,"No","Comercio"
"2064",2,"10 años o más","No lleva",0,1.3e+07,1,0,"No","No",NA,"No","Servicios"
"2065",1,"10 años o más","No lleva",0,7.2e+07,0,0,"No","No",NA,"No","Comercio"
"2066",1,"10 años o más","No lleva",0,1e+07,0,0,"No","No",NA,"No","Comercio"
"2067",2,"10 años o más","No lleva",0,17200000,0,0,"No","No",NA,"No","Comercio"
"2068",3,"10 años o más","P o G o Balance General",0,7.2e+07,0,0,"No","Sí","Entre 2 y menos de 4 MB","No","Servicios"
"2069",2,"5 a menos de 10 años","No lleva",0,3e+07,0,0,"No","No",NA,"No","Servicios"
"2070",3,"10 años o más","No lleva",0,3e+07,0,0,"No","No",NA,"No","Servicios"
"2071",6,"10 años o más","No lleva",0,194400000,0,0,"No","Sí","4 MB o más","No","Servicios"
"2072",3,"10 años o más","P o G o Balance General",0,7e+07,2,0,"No","Sí","4 MB o más","No","Industria"
"2073",2,"5 a menos de 10 años","P o G o Balance General",0,6.5e+07,1,0,"No","Sí","4 MB o más","No","Servicios"
"2074",1,"5 a menos de 10 años","No lleva",0,1.5e+07,0,0,"No","No",NA,"No","Servicios"
"2075",1,"10 años o más","No lleva",0,4.8e+07,0,0,"No","No",NA,"No","Servicios"
"2076",1,"1 a menos de 3 años","Libro de registro diario",0,1.9e+07,0,0,"No","No",NA,"No","Servicios"
"2077",1,"5 a menos de 10 años","P o G o Balance General",0,8e+07,0,0,"No","No",NA,"No","Servicios"
"2078",2,"10 años o más","P o G o Balance General",0,5e+07,0,0,"No","No",NA,"No","Comercio"
"2079",1,"1 a menos de 3 años","No lleva",0,6e+07,0,0,"No","No",NA,"No","Servicios"
"2080",2,"10 años o más","No lleva",0,4e+07,0,1,"No","No",NA,"No","Servicios"
"2081",5,"3 a menos de 5 años","P o G o Balance General",0,3.3e+08,4,0,"No","Sí","4 MB o más","No","Servicios"
